17.474783,55.084324
17.586086,55.137974
17.697392,55.180958
17.808695,55.177486
17.92,55.137337
18.031303,55.107922
18.142609,55.110203
18.253914,55.144115
18.365217,55.177658
18.476522,55.170815
18.587826,55.148174
18.699131,55.163521
18.810434,55.202515
18.92174,55.218719
19.033043,55.189438
19.144348,55.135479
19.255651,55.095715
19.366957,55.078976
19.47826,55.085487
19.589565,55.108803
19.700871,55.139336
19.812174,55.173767
19.923479,55.203259
20.034782,110.657814
20.146088,110.62178
20.257391,110.54541
20.368696,110.495483
20.48,110.471222
20.591305,110.444153
20.702608,110.452522
20.813913,110.520576
20.925217,110.608299
21.036522,110.571381
21.147825,109.643341
21.25913,105.405396
21.370436,100.462646
21.481739,100.922592
21.593044,106.040924
21.704348,109.505577
21.815653,27.572535
21.926956,27.548731
22.038261,27.528147
22.149565,82.547371
22.26087,82.653656
22.372173,82.650276
22.483479,82.62796
22.594782,82.624039
22.706087,82.623726
22.81739,82.648811
22.928696,82.743813
23.040001,82.874069
23.151304,82.957527
23.262609,82.932152
23.373913,82.844696
23.485218,82.683662
23.596521,82.503983
23.707827,82.459518
23.81913,82.466621
23.930435,82.471352
24.041739,82.450668
24.153044,82.258751
24.264347,81.365738
24.375652,77.958038
24.486956,74.446808
24.598261,73.848152
24.709566,73.803207
24.820869,73.776131
24.932175,73.786736
25.043478,73.832916
25.154783,73.873199
25.266087,73.858124
25.377392,73.804993
25.488695,73.767509
25.6,73.737518
25.711304,73.679459
25.822609,73.621391
25.933912,73.565514
26.045218,73.512474
26.156521,73.478676
26.267826,73.46418
26.379131,73.464661
26.490435,73.51976
26.60174,18.344475
26.713043,18.341284
26.824348,55.02388
26.935652,55.161541
27.046957,55.144272
27.15826,54.999321
27.269566,27.488068
27.380869,13.817912
27.492174,34.652859
27.603477,69.518135
27.714783,69.545998
27.826086,69.833122
27.937391,70.753777
28.048697,72.540924
28.16,73.755135
28.271305,73.96656
28.382608,74.432892
28.493914,75.909386
28.605217,77.325363
28.716522,77.883247
28.827826,77.99099
28.939131,78.256874
29.050434,79.482872
29.161739,81.229706
29.273043,81.783287
29.384348,80.331253
29.495651,76.338684
29.606956,74.979683
29.718262,76.237221
29.829565,77.550392
29.94087,78.848083
30.052174,80.63105
30.163479,82.124496
30.274782,82.555489
30.386087,82.621185
30.497391,82.710808
30.608696,82.798233
30.719999,82.821655
30.831305,82.838554
30.942608,82.852585
31.053913,82.893669
31.165216,82.961426
31.276522,82.963585
31.387827,82.894501
31.49913,27.518612
31.610435,27.495695
31.721739,27.486992
31.833044,55.105305
31.944347,55.149902
32.055653,55.172977
32.166958,55.179848
32.278259,110.433006
32.389565,110.448784
32.50087,110.521164
32.612175,110.594521
32.723476,110.619621
32.834782,110.666603
32.946087,110.724434
33.057392,110.741257
33.168697,110.729866
33.279999,110.709145
33.391304,110.677086
33.502609,110.646141
33.613914,110.618996
33.725216,110.57711
33.836521,55.217873
33.947826,55.210285
34.059132,55.190838
34.170433,55.158833
34.281738,55.12516
34.393044,55.090134
34.504349,55.106037
34.615654,55.167381
34.726955,110.742882
34.838261,110.769028
34.949566,110.772964
35.060871,110.750305
35.172173,110.725906
35.283478,110.734818
35.394783,110.747887
35.506088,110.775459
35.61739,110.851738
35.728695,110.946251
35.84,110.950447
35.951305,110.857254
36.062607,110.742371
36.173912,55.208172
36.285217,55.198261
36.396523,55.190731
36.507828,55.146412
36.619129,55.089741
36.730434,55.084549
36.84174,55.118641
36.953045,55.156948
37.064346,55.172165
37.175652,110.427826
37.286957,110.462212
37.398262,110.52359
37.509563,110.576927
37.620869,110.597649
37.732174,110.586693
37.843479,110.571724
37.954784,110.568535
38.066086,110.572159
38.177391,110.57592
38.288696,110.573692
38.400002,110.56385
38.511303,55.217575
38.622608,55.202866
38.733913,55.179634
38.845219,55.154491
38.95652,55.155956
39.067825,55.167896
39.179131,55.144665
39.290436,55.147415
39.401741,55.173363
39.513042,110.569412
39.624348,110.579689
39.735653,110.649223
39.846958,110.73307
39.95826,110.72052
40.069565,110.567184
40.18087,110.43618
40.292175,110.442451
40.403477,110.510422
40.514782,110.586426
40.626087,110.645218
40.737392,110.622696
40.848694,110.568947
40.959999,36.742672
41.071304,36.711536
41.18261,36.692566
41.293915,36.728817
41.405216,73.733154
41.516521,73.638779
41.627827,73.532562
41.739132,73.504173
41.850433,73.493523
41.961739,146.845581
42.073044,146.825226
42.184349,146.819824
42.29565,146.83194
42.406956,146.879181
42.518261,146.944733
42.629566,146.966675
42.740871,146.895737
42.852173,146.821747
42.963478,146.803802
43.074783,146.787033
43.186089,146.750168
43.29739,146.74324
43.408695,73.449341
43.52,73.493858
43.631306,73.561066
43.742607,73.631065
43.853912,73.665497
43.965218,73.624138
44.076523,73.561081
44.187824,73.534828
44.299129,73.499184
44.410435,146.834763
44.52174,146.847656
44.633045,146.880051
44.744347,146.902908
44.855652,146.910828
44.966957,146.925568
45.078262,146.941223
45.189564,146.907349
45.300869,146.86702
45.412174,146.867447
45.523479,146.878494
45.634781,146.869568
45.746086,146.856232
45.857391,18.344818
45.968697,18.346485
46.080002,55.462399
46.191303,55.187267
46.302608,55.140903
46.413914,55.143158
46.525219,55.176559
46.63652,55.203838
46.747826,110.539299
46.859131,110.568398
46.970436,110.62928
47.081738,110.673737
47.193043,110.700333
47.304348,110.72525
47.415653,110.719086
47.526955,110.629425
47.63826,110.519157
47.749565,110.494156
47.86087,110.527641
47.972176,110.55497
48.083477,110.546158
48.194782,55.218819
48.306087,55.197811
48.417393,55.172237
48.528694,55.155605
48.639999,55.152306
48.751305,55.134903
48.86261,55.138756
48.973911,55.179451
49.085217,55.225628
49.196522,110.840012
49.307827,110.749321
49.419132,110.559967
49.530434,110.470894
49.641739,110.470276
49.753044,110.493355
49.864349,110.596695
49.975651,110.801025
50.086956,110.849312
50.198261,110.809906
50.309566,110.775398
50.420868,110.692497
50.532173,55.15044
50.643478,27.5385
50.754784,27.495089
50.866085,27.486635
50.97739,82.745026
51.088696,82.69133
51.200001,82.450577
51.311306,82.422066
51.422607,82.455093
51.533913,165.348526
51.645218,165.398148
51.756523,165.346069
51.867825,165.278366
51.97913,165.27829
52.090435,165.300354
52.20174,165.320114
52.313042,165.328995
52.424347,165.338715
52.535652,165.363358
52.646957,165.368454
52.758263,165.268112
52.869564,165.03006
52.980869,164.6978
53.092175,164.354965
53.20348,74.328926
53.314781,73.690804
53.426086,73.622948
53.537392,73.548943
53.648697,73.500618
53.759998,73.486633
53.871304,73.479752
53.982609,146.833466
54.093914,146.775558
54.205219,146.718674
54.316521,146.725662
54.427826,146.889526
54.539131,147.090958
54.650436,147.094467
54.761738,146.9561
54.873043,146.858917
54.984348,146.8004
55.095654,146.74675
55.206955,146.716064
55.31826,146.765762
55.429565,18.367336
55.540871,18.3606
55.652172,55.306416
55.763477,55.305969
55.874783,55.285187
55.986088,55.087128
56.097393,13.796562
56.208694,34.656876
56.32,69.607552
56.431305,69.609306
56.54261,69.958275
56.653912,71.18499
56.765217,72.595634
56.876522,73.365448
56.987827,73.641533
57.099129,73.999786
57.210434,75.394577
57.321739,77.063248
57.433044,77.808586
57.54435,78.069107
57.655651,78.157616
57.766956,78.597702
57.878262,79.894112
57.989567,81.322891
58.100868,81.124855
58.212173,78.078873
58.323479,75.176498
58.434784,75.672684
58.546085,77.144318
58.657391,78.41526
58.768696,80.137512
58.880001,81.846832
58.991302,82.511375
59.102608,82.638504
59.213913,82.719894
59.325218,82.879471
59.436523,83.043808
59.547825,83.162888
59.65913,83.132133
59.770435,82.996162
59.881741,82.898689
59.993042,82.877129
60.104347,82.924576
60.215652,27.600037
60.326958,27.619745
60.438259,27.596611
60.549564,55.109554
60.66087,55.049206
60.772175,55.034992
60.88348,55.032784
60.994781,55.032276
61.106087,55.033413
61.217392,55.03442
61.328697,55.03421
61.439999,55.033421
61.551304,55.033222
61.662609,55.033649
61.773914,55.033302
61.885216,55.03159
61.996521,55.030155
62.107826,55.030262
62.219131,55.030643
62.330433,55.030003
62.441738,55.028786
62.553043,55.027512
62.664349,55.026253
62.775654,55.025234
62.886955,55.024754
62.99826,55.024502
63.109566,55.024216
63.220871,55.023331
63.332172,55.021568
63.443478,55.020348
63.554783,55.020664
63.666088,55.020737
63.77739,55.018608
63.888695,55.016022
64,55.015419
64.111305,55.016582
64.22261,55.018005
64.333916,55.019409
64.445221,0
64.556519,0
64.667824,0
64.779129,0
64.890434,0
65.00174,55.022228
65.113045,0
65.22435,0
65.335655,0
65.446953,0
65.558258,0
65.669563,0
65.780869,0
65.892174,0
66.003479,0
66.114784,0
66.226089,0
66.337395,0
66.448692,0
66.559998,0
66.671303,0
66.782608,0
66.893913,0
67.005219,0
67.116524,0
